participantId,condition,phase,trialIndex,targetWord,typedWord,accuracy,reactionTimeMs,typingTimeMs,totalTimeMs,timestamp
p14,visual,control,1,cat,"cat",1,1270,545,1814,2026-04-02T16:57:29.150Z
p14,visual,control,2,dog,"dog",1,1027,506,1533,2026-04-02T16:57:32.693Z
p14,visual,control,3,run,"run",1,723,685,1408,2026-04-02T16:57:36.115Z
p14,visual,control,4,hat,"hat",1,918,313,1231,2026-04-02T16:57:39.357Z
p14,visual,control,5,sun,"sun",1,749,502,1251,2026-04-02T16:57:42.618Z
p14,visual,experimental,6,cup,"cup",1,776,569,1345,2026-04-02T16:57:45.970Z
p14,visual,experimental,7,red,"red",1,768,441,1209,2026-04-02T16:57:49.193Z
p14,visual,experimental,8,box,"box",1,770,497,1267,2026-04-02T16:57:52.472Z
p14,visual,experimental,9,pen,"pen",1,710,538,1248,2026-04-02T16:57:55.733Z
p14,visual,experimental,10,top,"top",1,777,520,1297,2026-04-02T16:57:59.038Z
p14,visual,experimental,11,map,"map",1,690,817,1508,2026-04-02T16:58:02.561Z
p14,visual,experimental,12,bed,"bed",1,747,461,1209,2026-04-02T16:58:05.786Z
p14,visual,experimental,13,log,"log",1,743,488,1230,2026-04-02T16:58:09.027Z
p14,visual,experimental,14,fin,"fin",1,922,481,1404,2026-04-02T16:58:12.444Z
p14,visual,experimental,15,jam,"jam",1,689,501,1190,2026-04-02T16:58:15.647Z
p14,visual,experimental,16,net,"net",1,633,603,1236,2026-04-02T16:58:18.889Z
p14,visual,experimental,17,pin,"pin",1,696,657,1353,2026-04-02T16:58:22.251Z
p14,visual,experimental,18,rug,"rug",1,806,509,1315,2026-04-02T16:58:25.580Z
p14,visual,experimental,19,van,"van",1,755,1211,1966,2026-04-02T16:58:29.559Z
p14,visual,experimental,20,zip,"zip",1,871,1773,2644,2026-04-02T16:58:34.215Z
